First_pokemon,Name_first,Type 1_first,Type 2_first,Generation_first,Legendary_first,Second_pokemon,Name_second,Type 1_second,Type 2_second,Generation_second,Legendary_second,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Winner
119,Weezing,Poison,,1,FALSE,56,Diglett,Ground,,1,FALSE,1,1,1,1,1,2,2
666,Eelektross,Electric,,5,FALSE,56,Diglett,Ground,,1,FALSE,1,1,1,1,1,2,2
733,Scatterbug,Bug,,6,FALSE,56,Diglett,Ground,,1,FALSE,1,2,1,2,2,2,2
7,Charizard,Fire,Flying,1,FALSE,56,Diglett,Ground,,1,FALSE,1,1,1,1,1,1,1
301,Swellow,Normal,Flying,3,FALSE,56,Diglett,Ground,,1,FALSE,1,1,1,1,1,1,1
392,Chimecho,Psychic,,3,FALSE,56,Diglett,Ground,,1,FALSE,1,2,1,1,1,2,2
35,Nidoran♀,Poison,,1,FALSE,56,Diglett,Ground,,1,FALSE,1,2,1,1,2,2,2
61,Golduck,Water,,1,FALSE,56,Diglett,Ground,,1,FALSE,1,1,1,1,1,2,2
9,Mega Charizard Y,Fire,Flying,1,FALSE,56,Diglett,Ground,,1,FALSE,1,1,1,1,1,1,1
657,Joltik,Bug,Electric,5,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
609,Petilil,Grass,,5,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
659,Ferroseed,Grass,Steel,5,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,2,2,2,2
503,Drapion,Poison,Dark,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
698,Larvesta,Bug,Fire,5,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,2,2,2,2,2
736,Litleo,Fire,Normal,6,FALSE,478,Mismagius,Ghost,,4,FALSE,1,2,2,2,2,2,2
16,Butterfree,Bug,Flying,1,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
342,Minun,Electric,,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
496,Munchlax,Normal,,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,2,2,2,2,2
459,Wormadam Plant Cloak,Bug,Grass,4,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,2,2,2,2
525,Mamoswine,Ice,Ground,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
193,Xatu,Psychic,Flying,2,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
735,Vivillon,Bug,Flying,6,FALSE,478,Mismagius,Ghost,,4,FALSE,1,2,2,2,2,2,2
241,Corsola,Water,Rock,2,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,2,2,2,2
574,Simisear,Fire,,5,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
417,Registeel,Steel,,3,TRUE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,1,2,2
122,Chansey,Normal,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,1,2,2,2,2,2,2
122,Chansey,Normal,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,1,2,2,2,2,2,2
508,Lumineon,Water,,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
310,Shroomish,Grass,,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
80,Tentacruel,Water,Poison,1,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,1,2,2
307,Mega Gardevoir,Psychic,Fairy,3,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,1,1,2,2
409,Salamence,Dragon,Flying,3,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,1,2,2,2
323,Azurill,Normal,Fairy,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
127,Seadra,Water,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,1,2,2,2,2
277,Torchic,Fire,,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
146,Vaporeon,Water,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,2,1,2,2,2
531,Froslass,Ice,Ghost,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,1,2
423,Primal Kyogre,Water,,3,TRUE,478,Mismagius,Ghost,,4,FALSE,1,1,1,1,1,2,2
330,Mega Mawile,Steel,Fairy,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,1,2,2,2,2
515,Lickilicky,Normal,,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
693,Heatmor,Fire,,5,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
166,Mew,Psychic,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
361,Vibrava,Ground,Dragon,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,2,2,2,2,2
783,Pumpkaboo Large Size,Ghost,Grass,6,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,1,2,2,2,2
390,Dusclops,Ghost,,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,1,2,1,2,2
157,Articuno,Ice,Flying,1,TRUE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,1,2,2
40,Nidoking,Poison,Ground,1,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
40,Nidoking,Poison,Ground,1,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
676,Beartic,Ice,,5,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
790,Avalugg,Ice,,6,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,1
276,Mega Sceptile,Grass,Dragon,3,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,1,2,1,1
670,Lampent,Ghost,Fire,5,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
334,Mega Aggron,Steel,,3,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
315,Nincada,Bug,Ground,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,2,2,2,2
797,Mega Diancie,Rock,Fairy,6,TRUE,478,Mismagius,Ghost,,4,FALSE,2,1,1,1,1,1,1
72,Mega Alakazam,Psychic,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,1,2,1,1
367,Mega Altaria,Dragon,Fairy,3,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,1,2,2,2
255,Smeargle,Normal,,2,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
168,Bayleef,Grass,,2,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,1,2,2,2,2
444,Staraptor,Normal,Flying,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,1,2,2,2,2
218,Wobbuffet,Psychic,,2,FALSE,478,Mismagius,Ghost,,4,FALSE,1,2,2,2,2,2,2
469,Cherrim,Grass,,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,2,1,2,2,2,2
113,Cubone,Ground,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,2,2,2,2
784,Pumpkaboo Super Size,Ghost,Grass,6,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,1,2,2,2,2
312,Slakoth,Normal,,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
630,Trubbish,Poison,,5,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,2,2,2,2
446,Bibarel,Normal,Water,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,2,2,2,2,2
446,Bibarel,Normal,Water,4,FALSE,478,Mismagius,Ghost,,4,FALSE,1,1,2,2,2,2,2
287,Zigzagoon,Normal,,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
26,Raticate,Normal,,1,FALSE,478,Mismagius,Ghost,,4,FALSE,2,1,2,2,2,2,2
170,Cyndaquil,Fire,,2,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
507,Finneon,Water,,4,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,2,2,2,2,2
293,Dustox,Bug,Poison,3,FALSE,478,Mismagius,Ghost,,4,FALSE,2,2,1,2,2,2,2
657,Joltik,Bug,Electric,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
499,Mega Lucario,Fighting,Steel,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
373,Whiscash,Water,Ground,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
376,Baltoy,Ground,Psychic,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,1,2,2,2,2
244,Delibird,Ice,Flying,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
541,Dialga,Steel,Dragon,4,TRUE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
683,Druddigon,Dragon,,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,1
483,Stunky,Poison,Dark,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,1,1
550,Darkrai,Dark,,4,TRUE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
23,Pidgeot,Normal,Flying,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
769,Amaura,Rock,Ice,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
769,Amaura,Rock,Ice,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
478,Mismagius,Ghost,,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,1,1,1
233,Mega Heracross,Bug,Fighting,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,1,1,1
213,Umbreon,Dark,,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,1,2,2
534,Wash Rotom,Electric,Water,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,1,1,1
386,Shuppet,Ghost,,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,2,1,2,2,2
773,Dedenne,Electric,Fairy,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
228,Qwilfish,Water,Poison,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
182,Spinarak,Bug,Poison,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,1,1,2,2,2,2
749,Honedge,Steel,Ghost,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,2
120,Rhyhorn,Ground,Rock,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,1
750,Doublade,Steel,Ghost,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,1
615,Darumaka,Fire,,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,2
252,Donphan,Ground,,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
300,Taillow,Normal,Flying,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,1,2,2,2,1,1
142,Mega Gyarados,Water,Dark,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,1,1,1
413,Metagross,Steel,Psychic,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
413,Metagross,Steel,Psychic,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
292,Cascoon,Bug,,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,2,1,2,2,2,2
292,Cascoon,Bug,,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,2,1,2,2,2,2
282,Marshtomp,Water,Ground,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
31,Pikachu,Electric,,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,1,1,2,2,1,1
597,Palpitoad,Water,Ground,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
458,Burmy,Bug,,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,1,2,2,2,2
458,Burmy,Bug,,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,1,2,2,2,2
791,Noibat,Flying,Dragon,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,2,2,2,2,2
214,Murkrow,Dark,Flying,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
498,Lucario,Fighting,Steel,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
277,Torchic,Fire,,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
87,Slowbro,Water,Psychic,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,1
429,Deoxys Normal Forme,Psychic,,3,TRUE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
180,Ledyba,Bug,Flying,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,2,2,2,2,2
423,Primal Kyogre,Water,,3,TRUE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,1,1,1
646,Vanilluxe,Ice,,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
522,Leafeon,Grass,,4,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
157,Articuno,Ice,Flying,1,TRUE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,1,1,1
415,Regirock,Rock,,3,TRUE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,2
767,Tyrunt,Rock,Dragon,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,2
276,Mega Sceptile,Grass,Dragon,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
276,Mega Sceptile,Grass,Dragon,3,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
138,Mega Pinsir,Bug,Flying,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
426,Rayquaza,Dragon,Flying,3,TRUE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
717,Meloetta Pirouette Forme,Normal,Fighting,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
104,Onix,Rock,Ground,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,1,1,2,2,2,2
678,Shelmet,Bug,,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,2,1,2,2,2,2
91,Farfetch'd,Normal,Flying,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
780,Trevenant,Ghost,Grass,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
189,Igglybuff,Normal,Fairy,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,2,2,2,2,2,2
85,Rapidash,Fire,,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
34,Sandslash,Ground,,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,2
246,Skarmory,Steel,Flying,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,2
190,Togepi,Fairy,,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,1,2,2,2,2
755,Swirlix,Fairy,,6,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
41,Clefairy,Fairy,,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
57,Dugtrio,Ground,,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,1,1,2,2,1,1
25,Rattata,Normal,,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,1,2,2,2,1,1
48,Golbat,Poison,Flying,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,1,1
238,Magcargo,Fire,Rock,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,1,2,2,2
636,Gothita,Psychic,,5,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,2,1,1,2,2,2
35,Nidoran♀,Poison,,1,FALSE,79,Tentacool,Water,Poison,1,FALSE,1,1,1,2,2,2,2
187,Pichu,Electric,,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,2,2,2,2,2
187,Pichu,Electric,,2,FALSE,79,Tentacool,Water,Poison,1,FALSE,2,2,2,2,2,2,2
657,Joltik,Bug,Electric,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
73,Machop,Fighting,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,2,2,2,2
200,Azumarill,Water,Fairy,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,2,1,1,1
71,Alakazam,Psychic,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,1,1,1,1
570,Liepard,Dark,,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,1,2,1,1
716,Meloetta Aria Forme,Normal,Psychic,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
242,Remoraid,Water,,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
792,Noivern,Flying,Dragon,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,1,1,1,1
758,Malamar,Dark,Psychic,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
758,Malamar,Dark,Psychic,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
403,Huntail,Water,,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
483,Stunky,Poison,Dark,4,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
483,Stunky,Poison,Dark,4,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
232,Heracross,Bug,Fighting,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,2,1,1,1
550,Darkrai,Dark,,4,TRUE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
291,Beautifly,Bug,Flying,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,1,2,1,1
524,Gliscor,Ground,Flying,4,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,2,1,1,1
336,Medicham,Fighting,Psychic,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,2,1,1,1
27,Spearow,Normal,Flying,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
421,Mega Latios,Dragon,Psychic,3,TRUE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
321,Makuhita,Fighting,,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,2,2
768,Tyrantrum,Rock,Dragon,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,2,1,1
768,Tyrantrum,Rock,Dragon,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,2,1,1
261,Miltank,Normal,,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,2,1,1,1
107,Krabby,Water,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,2,2,1,1
722,Fennekin,Fire,,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
447,Kricketot,Bug,,4,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,2,2
386,Shuppet,Ghost,,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,2,2,2,2
525,Mamoswine,Ice,Ground,4,FALSE,222,Dunsparce,Normal,,2,FALSE,1,1,1,1,2,1,1
728,Bunnelby,Normal,,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
207,Sunkern,Grass,,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,2,2
68,Poliwrath,Water,Fighting,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
615,Darumaka,Fire,,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,2,2,1,1
317,Shedinja,Bug,Ghost,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,2,2,2,2
110,Electrode,Electric,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,1,1,1,1
19,Beedrill,Bug,Poison,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,2,1,1,1
610,Lilligant,Grass,,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,1,1,1,1
610,Lilligant,Grass,,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,1,1,1,1
142,Mega Gyarados,Water,Dark,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
685,Golurk,Ground,Ghost,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,2,1,1,2
774,Carbink,Rock,Fairy,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,2,1,1,1
602,Swadloon,Bug,Grass,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,2,1,2,2
480,Glameow,Normal,,4,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
535,Frost Rotom,Electric,Ice,4,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,1,1,1,1
335,Meditite,Fighting,Psychic,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
485,Bronzor,Steel,Psychic,4,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,2,1,2,2
146,Vaporeon,Water,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,1,2,2,1,1,1,1
703,Tornadus Incarnate Forme,Flying,,5,TRUE,222,Dunsparce,Normal,,2,FALSE,2,1,2,1,1,1,1
713,Kyurem White Kyurem,Dragon,Ice,5,TRUE,222,Dunsparce,Normal,,2,FALSE,1,1,1,1,1,1,1
691,Vullaby,Dark,Flying,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,2,2,1,1
361,Vibrava,Ground,Dragon,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
751,Aegislash Blade Forme,Steel,Ghost,6,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,1,2,1,2
557,Serperior,Grass,,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
105,Drowzee,Psychic,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,1,2,2
299,Shiftry,Grass,Dark,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,2,1,2,1,1
104,Onix,Rock,Ground,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,2,2,1,1
24,Mega Pidgeot,Normal,Flying,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
253,Porygon2,Normal,,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
718,Genesect,Bug,Steel,5,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
388,Mega Banette,Ghost,,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,2
554,Victini,Psychic,Fire,5,TRUE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,1,1
67,Poliwhirl,Water,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
355,Mega Camerupt,Fire,Ground,3,FALSE,222,Dunsparce,Normal,,2,FALSE,2,1,1,1,1,2,2
238,Magcargo,Fire,Rock,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,1,1,1,2,2
320,Exploud,Normal,,3,FALSE,222,Dunsparce,Normal,,2,FALSE,1,1,2,1,1,1,1
35,Nidoran♀,Poison,,1,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,2,2
187,Pichu,Electric,,2,FALSE,222,Dunsparce,Normal,,2,FALSE,2,2,2,2,2,1,1
657,Joltik,Bug,Electric,5,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
302,Wingull,Water,Flying,3,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,1,1
121,Rhydon,Ground,Rock,1,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,1,2,2,2,2,2,2
471,Gastrodon,Water,Ground,4,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,1,2,2,2,2,2,2
667,Elgyem,Psychic,,5,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
667,Elgyem,Psychic,,5,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
164,Mega Mewtwo X,Psychic,Fighting,1,TRUE,269,Mega Tyranitar,Rock,Dark,2,FALSE,1,1,2,1,2,1,1
309,Masquerain,Bug,Flying,3,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
716,Meloetta Aria Forme,Normal,Psychic,5,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,1,1,1,2
493,Gabite,Dragon,Ground,4,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,1,1
445,Bidoof,Normal,,4,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
219,Girafarig,Normal,Psychic,2,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,1,2
89,Magnemite,Electric,Steel,1,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
172,Typhlosion,Fire,,2,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,1,2,1,1
539,Mesprit,Psychic,,4,TRUE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,1,2,1,1
30,Arbok,Poison,,1,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,1,1
137,Pinsir,Bug,,1,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,1,1
764,Clawitzer,Water,,6,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,1,2,2,2
669,Litwick,Ghost,Fire,5,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
730,Fletchling,Normal,Flying,6,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
526,Porygon-Z,Normal,,4,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,1,2,1,1
594,Gurdurr,Fighting,,5,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
213,Umbreon,Dark,,2,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,1,2,2
789,Bergmite,Ice,,6,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
107,Krabby,Water,,1,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,2,2
614,Krookodile,Ground,Dark,5,FALSE,269,Mega Tyranitar,Rock,Dark,2,FALSE,2,2,2,2,2,1,1
